% []
@RELATION base

@ATTRIBUTE tot_changes_Methods NUMERIC
@ATTRIBUTE sum_insert_Methods NUMERIC
@ATTRIBUTE sum_delets_Methods NUMERIC
@ATTRIBUTE count_insert_Methods NUMERIC
@ATTRIBUTE count_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_Methods NUMERIC
@ATTRIBUTE avg_delets_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_Methods NUMERIC
@ATTRIBUTE tot_bugs_Methods NUMERIC
@ATTRIBUTE tot_developers_Methods NUMERIC
@ATTRIBUTE change_set_Methods NUMERIC
@ATTRIBUTE age_Methods NUMERIC
@ATTRIBUTE age2_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
6,114,17,6,5,19.0,2.83333333333,19.0,3.4,1,2,318,238236075.703,-83369891.8348,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,4,7369494.74066,3048.18232639,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,18,54051547.0563,13767.7122917,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,165,22104882.6226,12746.1463542,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,48,7368276.74563,4266.17736111,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,50,9828535.71597,1521.51467593,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,181,12282281.6034,5289.93489583,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,93,7369764.66972,2778.25326389,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,25,2456280.0867,1234.22096065,bugged
2,8,1,2,1,4.0,0.5,4.0,1.0,1,2,139,17191260.4563,-4900887.98433,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,34,0,1,0,34.0,0.0,34.0,0,0,1,1466,83492154.5263,63331.9341898,valid
2,1,3,1,2,0.5,1.5,1.0,1.5,1,2,708,-4911934.60345,-14738583.9395,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7368501.74017,4041.1828125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,27,7369784.89354,2758.02944444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3,7368115.03875,4427.88423611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,14,7369898.5825,2644.34048611,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,25,7368840.2601,3702.66288195,bugged
7,36,6,7,4,5.14285714286,0.857142857143,5.14285714286,1.5,3,5,515,73704956.6444,-29462487.3779,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,36,85996263.0698,16737.6983796,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,25,18,3,2,8.33333333333,6.0,8.33333333333,9.0,1,2,734,17195197.7513,-88412205.6441,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,8,0,1,0,8.0,0.0,8.0,0,0,1,52,19658415.6961,1698.76518518,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,28,28,3,3,7.0,7.0,9.33333333333,9.33333333333,0,3,2023,-12012.350625,-137530699.738,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,63,4,3,2,21.0,1.33333333333,21.0,2.0,1,2,315,144913382.62,-19573657.7599,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
4,41,3,4,1,10.25,0.75,10.25,3.0,0,2,224,93351404.7793,-14705390.4276,valid
2,6,6,1,1,3.0,3.0,6.0,6.0,0,1,218,-208.778680556,-29475019.9035,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7368795.48816,3747.43482639,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,47,9826715.01389,3342.21675926,valid
7,48,14,7,2,6.85714285714,2.0,6.85714285714,7.0,1,3,134,83512966.9487,-68733672.8393,valid
2,5,3,2,1,2.5,1.5,2.5,3.0,0,2,95,4911306.09819,-14734780.3252,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,10,12287139.4727,432.065567128,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,1466,49113032.0743,37254.0789352,valid
1,0,2,0,1,0.0,2.0,0,2.0,0,1,63,-4912366.0831,-9827394.69843,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,2,46,7369763.59212,-14736798.0187,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,335,4912212.3822,2816.233125,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1466,14733909.6223,11176.2236806,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,181,36846844.8102,15869.8046875,bugged
1,48,0,1,0,48.0,0.0,48.0,0,0,1,24,117926979.174,33707.5938889,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,50,7369784.9959,2757.92708333,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,3173.9609375,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,84,9826311.11764,3746.11300926,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,28,7368921.74816,3621.17482639,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,3173.9609375,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,1466,49113032.0743,37254.0789352,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,16,0,1,0,16.0,0.0,16.0,0,0,1,181,39303301.1309,16927.7916667,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,51,17198219.5012,4380.65241898,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,151,24574839.0684,304.008217592,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,22,7,4,3,4.4,1.4,5.5,2.33333333333,1,2,111,36844207.81,-34370007.7788,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,11,9823929.3556,6127.8750463,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,31,0,1,0,31.0,0.0,31.0,0,0,1,114,76143479.0334,39464.5040741,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,119,-374.631770834,-14735668.1562,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,114,7368723.77743,3819.14555555,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,39,13,10,8,3.9,1.3,3.9,1.625,2,6,1226,63858536.7983,-63829322.5176,bugged
1,13,0,1,0,13.0,0.0,13.0,0,0,1,67,31947577.4161,108.58355324,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,3173.9609375,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,79,7368657.70937,3885.21361111,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,8,0,1,0,8.0,0.0,8.0,0,0,1,93,19652705.7859,7408.67537037,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,151,14744903.441,182.404930556,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,27,11,4,2,6.75,2.75,6.75,5.5,0,4,154,39304321.6687,-54037770.3903,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,93,7369764.66972,2778.25326389,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,14,0,1,0,14.0,0.0,14.0,0,0,1,1466,34379122.452,26077.8552546,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,2,2,1,4.5,1.0,4.5,2.0,1,2,48,17196956.2698,-9821515.64399,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,21,0,1,0,21.0,0.0,21.0,0,0,1,151,51607162.0436,638.417256944,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,25,27019256.0489,13401.3353935,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,3173.9609375,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,127,58941216.3014,39127.0825,valid
2,7,0,2,0,3.5,0.0,3.5,0,0,2,125,17196303.7003,6296.45335648,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,63,27018013.4571,14643.9272222,valid
1,4,1,1,1,4.0,1.0,4.0,1.0,0,1,165,7368294.20753,-4907947.42291,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,52,7370415.3667,2127.55628472,valid
4,63,6,4,3,15.75,1.5,15.75,2.0,0,4,184,139996730.514,-29398493.6222,valid
3,39,2,3,2,13.0,0.666666666667,13.0,1.0,0,2,245,90871994.6453,-9769630.88984,valid
2,4,9,1,2,2.0,4.5,4.0,4.5,0,1,687,-12281450.3203,-44215504.7417,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,47,0,1,0,47.0,0.0,47.0,0,0,1,45,115499800.911,3371.54880789,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,151,27032322.9752,334.409039356,bugged
2,3,20,1,2,1.5,10.0,3.0,10.0,0,1,131,-41751172.6228,-98264219.9284,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,100,7369730.70094,2812.22204861,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1466,4911303.20743,3725.40789352,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,181,7369368.96205,3173.9609375,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,2,108,-150.386354166,-14744885.3441,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,127,12279420.0628,8151.47552083,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,2,2,1,1,2.0,2.0,2.0,2.0,0,1,677,0.0,-9823241.44153,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,7450.81578704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
8,118,0,8,0,14.75,0.0,14.75,0,1,3,536,289832574.241,154114.062789,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,10,7372283.68365,259.239340278,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,15,15,1,1,7.5,7.5,15.0,15.0,1,2,99,-1762.81805556,-73678232.8403,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1466,31923470.8483,24215.1513079,valid
5,19,9,5,4,3.8,1.8,3.8,2.25,0,2,306,24561552.9141,-44199785.2916,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,66,7369251.42118,3291.50180556,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1,14,1,2,0.5,7.0,1.0,7.0,0,2,739,-31928092.0025,-68787398.7229,valid
2,26,0,2,0,13.0,0.0,13.0,0,0,2,7,63871414.698,23957.3012037,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,93,7369008.03486,3534.888125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,18,11,3,2,6.0,3.66666666667,6.0,5.5,2,2,94,17193393.1124,-54031210.7997,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1466,9822606.41486,7450.81578704,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,48,1,2,1,24.0,0.5,24.0,1.0,0,2,219,115444928.041,-4855144.55858,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,1,1,159,29474939.3265,-4897300.25623,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,76,2457214.49235,299.8153125,valid
2,12,11,1,1,6.0,5.5,12.0,11.0,0,1,218,2455851.49949,-54036256.4426,valid
2,38,7,2,1,19.0,3.5,19.0,7.0,0,2,132,76159201.7628,-34374291.3139,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,0,2,0,1.5,0.0,1.5,0,1,2,66,7369542.56355,3000.35943287,valid
4,68,9,3,3,17.0,2.25,22.6666666667,3.0,1,2,264,144913644.832,-44135279.8995,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,48,7368381.75163,4161.17135417,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,86,7367646.76222,4896.16076389,valid
2,125,17,2,1,62.5,8.5,62.5,17.0,0,2,1853,265210373.201,-83296380.2267,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,127,7367652.03767,4890.8853125,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,2,1,1,1.5,1.0,3.0,2.0,0,1,108,2455340.19341,-9823494.44733,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,53,7370036.2899,2506.63309028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,27,7369784.89354,2758.02944444,valid
2,5,2,2,2,2.5,1.0,2.5,1.0,0,2,823,7368294.20753,-9819568.14367,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,151,78639485.0189,972.8262963,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,3,7369155.83087,3387.09211806,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,14,27017883.0293,14774.3550116,valid
7,30,20,7,6,4.28571428571,2.85714285714,4.28571428571,3.33333333333,3,4,1127,24568643.4793,-98264017.1533,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1466,7366954.81115,5588.11184028,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,66,7369251.42118,3291.50180556,valid
2,16,2,2,1,8.0,1.0,8.0,2.0,0,2,45,34385201.9768,-9809273.39902,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1466,4911303.20743,3725.40789352,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,11,3,3,2,3.66666666667,1.0,3.66666666667,1.5,0,2,690,19646171.1881,-14721848.799,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,14,31936227.1908,11458.8087731,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,232,7368471.21198,-4909317.26628,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,114,17193688.814,8911.33962963,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,227,22111772.0895,5856.67947917,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,84,7369733.33823,2809.58475694,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,49,9826715.01389,-4910494.24546,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1466,17189561.226,13038.9276273,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,18,17,6,6,3.0,2.83333333333,3.0,2.83333333333,2,3,976,2454698.40988,-83500555.5542,valid
6,89,20,4,5,14.8333333333,3.33333333333,22.25,4.0,0,3,265,169475512.158,-98157715.2264,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,1466,46657380.4706,35391.3749884,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,67,7372517.86524,25.0577430557,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,26,7368618.67646,3924.24652778,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,10,51594668.5973,13131.8636458,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,48,9826720.59736,3336.63328704,bugged
1,10,0,1,0,10.0,0.0,10.0,0,0,1,9,24564230.7359,10912.3407407,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,3,0,1,0,3.0,0.0,3.0,0,0,1,27,7369784.89354,2758.02944444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,64,2,3,1,21.3333333333,0.666666666667,21.3333333333,2.0,0,3,303,152279615.823,-9740506.70273,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,42,7372367.51389,175.409097222,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,12,56,5,5,2.0,9.33333333333,2.4,11.2,2,2,892,-108064460.636,-275137751.793,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,114,34387377.628,17822.6792593,valid
4,15,4,4,3,3.75,1.0,3.75,1.33333333333,0,3,200,27019773.5125,-19642013.3934,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,151,2457483.90684,30.4008217594,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,0,1,0,4.0,0.0,4.0,0,0,1,31,9824628.28264,5428.94800926,valid
2,19,19,1,1,9.5,9.5,19.0,19.0,0,2,142,-10826.6406944,-93339095.5712,valid
5,34,34,4,4,6.8,6.8,8.5,8.5,2,3,333,-10495.1752083,-167014373.739,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,51,19649338.2444,10776.2169444,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,9,22112964.5526,4664.21635417,valid
